location_name,cause_name,year,asmr,asmr_low,asmr_upp,deaths,deaths_low,deaths_upp
Afghanistan,Acute hepatitis A,2010,7.29,2.50,14.92,1006.9,424.1,1783.9
Afghanistan,Acute hepatitis B,2010,12.80,5.76,21.10,1193.4,526.4,1926.0
Afghanistan,Acute hepatitis C,2010,0.41,0.03,1.39,42.4,3.3,134.8
Afghanistan,Acute hepatitis E,2010,0.22,0.06,0.66,30.0,8.6,75.8
Afghanistan,Acute lymphoid leukemia,2010,3.17,1.19,7.06,578.4,251.7,1166.6
Afghanistan,Acute myeloid leukemia,2010,3.79,1.76,6.87,424.1,198.4,805.7
Afghanistan,Adverse effects of medical treatment,2010,6.75,4.18,10.07,1009.6,646.7,1450.8
Afghanistan,African trypanosomiasis,2010,0.00,0.00,0.00,0.0,0.0,0.0
Afghanistan,Alcohol use disorders,2010,0.29,0.12,0.43,38.0,15.1,57.8
Afghanistan,Alcoholic cardiomyopathy,2010,0.11,0.03,0.32,8.7,2.1,22.9
Afghanistan,Alzheimer's disease and other dementias,2010,33.43,8.10,90.53,1457.2,349.5,4157.7
Afghanistan,Amphetamine use disorders,2010,0.06,0.03,0.13,8.4,3.2,15.0
Afghanistan,Anorexia nervosa,2010,0.00,0.00,0.00,0.0,0.0,0.0
Afghanistan,Aortic aneurysm,2010,0.22,0.12,0.33,17.3,9.5,27.6
Afghanistan,Appendicitis,2010,1.24,0.58,2.14,135.8,63.9,222.9
Afghanistan,Asbestosis,2010,0.01,0.00,0.02,0.7,0.3,1.4
Afghanistan,Ascariasis,2010,0.05,0.02,0.06,14.8,3.0,21.7
Afghanistan,Asthma,2010,33.69,22.08,50.78,2443.2,1667.9,3578.1
Afghanistan,Atrial fibrillation and flutter,2010,3.12,1.76,4.95,148.3,83.6,237.3
Afghanistan,Bladder cancer,2010,3.84,2.54,5.37,260.0,164.1,369.4
Afghanistan,Brain and central nervous system cancer,2010,4.30,2.62,8.44,489.4,284.9,1004.7
Afghanistan,Breast cancer,2010,6.12,3.38,10.15,532.6,281.2,901.0
Afghanistan,Burkitt lymphoma,2010,0.06,0.02,0.19,12.5,4.1,39.6
Afghanistan,COVID-19,2010,0.00,0.00,0.00,0.0,0.0,0.0
Afghanistan,Cellulitis,2010,0.17,0.01,0.37,13.8,0.9,27.8
Afghanistan,Cervical cancer,2010,5.40,2.96,8.41,494.0,268.4,769.6
Afghanistan,Chagas disease,2010,0.00,0.00,0.00,0.0,0.0,0.0
Afghanistan,Chlamydial infection,2010,0.01,0.00,0.02,0.5,0.2,1.9
Afghanistan,Chronic hepatitis B including cirrhosis,2010,15.56,9.65,23.74,1177.1,734.5,1769.7
Afghanistan,Chronic hepatitis C including cirrhosis,2010,19.46,12.00,28.37,1447.7,891.0,2097.0
Afghanistan,Chronic kidney disease due to diabetes mellitus type 1,2010,0.98,0.51,1.74,97.3,53.1,164.3
Afghanistan,Chronic kidney disease due to diabetes mellitus type 2,2010,9.99,5.95,16.98,693.0,408.3,1220.9
Afghanistan,Chronic kidney disease due to glomerulonephritis,2010,4.08,2.44,7.35,375.4,229.5,641.2
Afghanistan,Chronic kidney disease due to hypertension,2010,16.45,10.24,31.39,1080.3,663.2,1981.7
Afghanistan,Chronic kidney disease due to other and unspecified causes,2010,18.20,11.49,32.56,1503.7,965.5,2575.9
Afghanistan,Chronic lymphoid leukemia,2010,1.19,0.22,2.00,79.9,15.0,139.1
Afghanistan,Chronic myeloid leukemia,2010,1.29,0.47,2.49,155.1,50.7,287.9
Afghanistan,Chronic obstructive pulmonary disease,2010,60.78,43.68,78.34,3997.7,2874.4,5125.7
Afghanistan,Cirrhosis due to alcohol,2010,1.76,0.97,2.96,127.7,68.5,218.6
Afghanistan,Cirrhosis due to other causes,2010,8.66,5.56,13.43,952.3,652.8,1306.6
Afghanistan,Coal workers pneumoconiosis,2010,0.00,0.00,0.01,0.4,0.1,1.0
Afghanistan,Cocaine use disorders,2010,0.28,0.11,0.59,30.7,11.8,69.2
Afghanistan,Colon and rectum cancer,2010,11.95,5.89,17.94,919.0,422.4,1383.8
Afghanistan,Conflict and terrorism,2010,37.78,36.18,39.45,8365.0,8011.1,8736.1
Afghanistan,Congenital heart anomalies,2010,21.66,7.23,33.06,8823.1,2961.6,13475.7
Afghanistan,Congenital musculoskeletal and limb anomalies,2010,1.13,0.28,2.10,416.0,108.2,789.6
Afghanistan,Crohn's disease,2010,0.04,0.01,0.17,4.5,0.6,17.2
Afghanistan,Cyclist road injuries,2010,0.04,0.02,0.06,5.0,2.9,8.0
Afghanistan,Cystic echinococcosis,2010,0.21,0.13,0.29,29.0,19.6,39.3
Afghanistan,Cysticercosis,2010,0.01,0.00,0.01,0.9,0.5,1.4
Afghanistan,Decubitus ulcer,2010,1.33,0.79,2.22,80.6,48.2,125.4
Afghanistan,Dengue,2010,0.00,0.00,0.00,0.1,0.0,0.2
Afghanistan,Diabetes mellitus type 1,2010,1.26,0.83,2.16,250.2,172.9,394.8
Afghanistan,Diabetes mellitus type 2,2010,33.53,25.85,45.34,2409.6,1843.2,3283.3
Afghanistan,Diarrheal diseases,2010,19.34,13.73,26.13,7562.0,5304.2,10562.6
Afghanistan,Digestive congenital anomalies,2010,1.74,0.59,3.71,734.3,249.5,1562.0
Afghanistan,Diphtheria,2010,0.74,0.44,1.12,194.3,108.3,325.1
Afghanistan,Down syndrome,2010,1.37,0.28,4.37,522.4,105.4,1719.8
Afghanistan,Drowning,2010,5.99,4.69,7.50,1639.0,1228.0,2091.2
Afghanistan,Drug-susceptible tuberculosis,2010,88.45,59.46,164.43,9261.6,6570.0,15479.8
Afghanistan,Ebola,2010,0.00,0.00,0.00,0.0,0.0,0.0
Afghanistan,Ectopic pregnancy,2010,0.12,0.08,0.17,21.0,14.1,30.3
Afghanistan,Electrocution,2010,2.76,0.94,4.92,588.1,197.7,1058.1
Afghanistan,Encephalitis,2010,0.57,0.31,0.89,109.7,57.5,180.3
Afghanistan,Endocarditis,2010,0.97,0.70,1.41,106.0,76.8,142.4
Afghanistan,Endometriosis,2010,0.00,0.00,0.00,0.0,0.0,0.2
Afghanistan,Environmental heat and cold exposure,2010,0.21,0.11,0.39,25.9,14.0,47.2
Afghanistan,Esophageal cancer,2010,8.82,4.34,12.65,663.5,324.6,961.2
Afghanistan,Exposure to forces of nature,2010,1.71,1.55,1.88,350.0,317.8,385.1
Afghanistan,Extensively drug-resistant tuberculosis,2010,0.67,0.24,1.54,70.0,25.2,152.4
Afghanistan,Falls,2010,16.59,12.68,22.08,1809.2,1408.9,2267.9
Afghanistan,"Fire, heat, and hot substances",2010,2.99,2.22,3.81,438.4,334.0,575.4
Afghanistan,Foreign body in other body part,2010,0.00,0.00,0.01,0.2,0.0,1.4
Afghanistan,G6PD deficiency,2010,0.08,0.05,0.13,15.9,9.7,25.6
Afghanistan,Gallbladder and biliary diseases,2010,2.78,1.66,4.81,173.9,92.1,295.8
Afghanistan,Gallbladder and biliary tract cancer,2010,1.82,0.88,3.10,136.2,62.4,232.7
Afghanistan,Gastritis and duodenitis,2010,0.49,0.23,1.04,39.5,21.0,69.9
Afghanistan,Genital prolapse,2010,0.00,0.00,0.00,0.0,0.0,0.2
Afghanistan,Gonococcal infection,2010,0.01,0.00,0.01,0.4,0.1,0.9
Afghanistan,HIV/AIDS - Drug-susceptible Tuberculosis,2010,0.11,0.06,0.19,15.5,8.7,27.5
Afghanistan,HIV/AIDS - Extensively drug-resistant Tuberculosis,2010,0.00,0.00,0.00,0.1,0.0,0.3
Afghanistan,HIV/AIDS - Multidrug-resistant Tuberculosis without extensive drug resistance,2010,0.02,0.01,0.04,2.9,1.1,6.1
Afghanistan,HIV/AIDS resulting in other diseases,2010,0.72,0.27,1.21,107.5,39.8,185.3
Afghanistan,Hemolytic disease and other neonatal jaundice,2010,1.18,0.61,2.92,513.3,264.2,1264.6
Afghanistan,Hepatoblastoma,2010,0.08,0.05,0.12,32.7,20.7,48.6
Afghanistan,Hodgkin lymphoma,2010,1.16,0.77,1.92,149.7,98.5,237.6
Afghanistan,Hypertensive heart disease,2010,90.68,47.64,134.78,5721.3,2810.3,8668.3
Afghanistan,Idiopathic epilepsy,2010,3.72,2.75,4.93,685.6,490.4,908.4
Afghanistan,Indirect maternal deaths,2010,2.15,1.41,3.09,390.3,262.6,556.6
Afghanistan,"Inguinal, femoral, and abdominal hernia",2010,0.29,0.15,0.58,59.5,23.3,103.2
Afghanistan,Interstitial lung disease and pulmonary sarcoidosis,2010,0.21,0.01,0.74,14.8,0.8,53.7
Afghanistan,Intracerebral hemorrhage,2010,91.89,60.08,129.16,7187.7,4709.5,9871.6
Afghanistan,Invasive Non-typhoidal Salmonella (iNTS),2010,1.21,0.64,1.96,257.8,136.7,415.7
Afghanistan,Ischemic heart disease,2010,304.88,239.48,380.51,20994.7,16264.5,26323.8
Afghanistan,Ischemic stroke,2010,118.97,86.37,165.20,7373.9,5304.1,10398.4
Afghanistan,Kidney cancer,2010,1.07,0.72,1.55,96.3,62.0,145.2
Afghanistan,Larynx cancer,2010,3.07,1.81,4.42,230.8,131.7,340.4
Afghanistan,Late maternal deaths,2010,0.26,0.15,0.41,47.4,28.4,75.4
Afghanistan,Lip and oral cavity cancer,2010,0.79,0.52,1.14,60.4,37.7,91.7
Afghanistan,Liver cancer due to NASH,2010,0.53,0.29,0.99,40.4,22.4,71.7
Afghanistan,Liver cancer due to alcohol use,2010,0.42,0.23,0.73,31.9,18.1,54.7
Afghanistan,Liver cancer due to hepatitis B,2010,2.07,1.27,3.30,178.1,112.7,274.5
Afghanistan,Liver cancer due to hepatitis C,2010,2.60,1.53,4.50,181.5,108.5,302.7
Afghanistan,Liver cancer due to other causes,2010,0.44,0.25,0.77,39.6,23.9,66.2
Afghanistan,Lower extremity peripheral arterial disease,2010,0.01,0.00,0.02,0.5,0.2,0.9
Afghanistan,Lower respiratory infections,2010,80.38,67.13,94.08,15727.0,12662.8,19688.7
Afghanistan,Malaria,2010,2.17,0.62,4.39,397.9,120.3,796.8
Afghanistan,Malignant neoplasm of bone and articular cartilage,2010,1.02,0.62,1.51,131.6,77.3,210.4
Afghanistan,Malignant skin melanoma,2010,0.42,0.13,0.90,32.5,9.5,72.9
Afghanistan,Maternal abortion and miscarriage,2010,1.20,0.75,1.75,222.6,141.4,322.9
Afghanistan,Maternal deaths aggravated by HIV/AIDS,2010,0.00,0.00,0.00,0.2,0.1,0.4
Afghanistan,Maternal hemorrhage,2010,8.58,5.71,12.18,1602.5,1084.1,2258.7
Afghanistan,Maternal hypertensive disorders,2010,2.87,1.93,4.08,536.3,365.7,744.7
Afghanistan,Maternal obstructed labor and uterine rupture,2010,2.21,1.42,3.32,402.6,262.8,608.2
Afghanistan,Maternal sepsis and other maternal infections,2010,2.47,1.61,3.61,378.1,248.9,540.1
Afghanistan,Measles,2010,15.46,5.38,31.59,6010.6,2110.4,12198.4
Afghanistan,Meningitis,2010,10.10,7.56,13.56,3191.7,2307.8,4481.6
Afghanistan,Mesothelioma,2010,0.08,0.06,0.12,6.1,4.1,9.2
Afghanistan,Motor neuron disease,2010,0.00,0.00,0.00,0.0,0.0,0.0
Afghanistan,Motor vehicle road injuries,2010,18.69,13.46,25.63,2959.0,2169.1,4096.6
Afghanistan,Motorcyclist road injuries,2010,2.82,1.23,4.62,503.2,227.2,811.6
Afghanistan,Multidrug-resistant tuberculosis without extensive drug resistance,2010,13.34,5.07,28.69,1397.0,548.0,2851.1
Afghanistan,Multiple myeloma,2010,0.53,0.18,1.19,40.9,13.3,94.5
Afghanistan,Multiple sclerosis,2010,0.18,0.07,0.33,18.1,6.9,34.8
Afghanistan,"Myelodysplastic, myeloproliferative, and other hematopoietic neoplasms",2010,0.03,0.01,0.12,2.6,0.8,9.6
Afghanistan,Myocarditis,2010,0.78,0.09,2.71,73.7,9.4,248.1
Afghanistan,Nasopharynx cancer,2010,0.64,0.30,0.92,58.5,27.1,84.0
Afghanistan,Neonatal encephalopathy due to birth asphyxia and trauma,2010,19.60,15.51,24.32,8522.9,6750.1,10566.8
Afghanistan,Neonatal preterm birth,2010,6.91,4.64,9.62,3008.5,2019.4,4188.0
Afghanistan,Neonatal sepsis and other neonatal infections,2010,1.50,1.02,2.16,651.0,440.1,939.5
Afghanistan,Neural tube defects,2010,3.23,1.35,5.32,1275.1,536.3,2093.7
Afghanistan,Neuroblastoma and other peripheral nervous cell tumors,2010,0.00,0.00,0.01,0.6,0.2,2.5
Afghanistan,Non-melanoma skin cancer (squamous-cell carcinoma),2010,0.01,0.00,0.10,0.7,0.2,6.3
Afghanistan,Non-rheumatic calcific aortic valve disease,2010,0.58,0.18,1.09,46.8,14.7,91.3
Afghanistan,Non-rheumatic degenerative mitral valve disease,2010,1.17,0.60,2.00,97.4,45.7,170.7
Afghanistan,Non-venomous animal contact,2010,0.04,0.02,0.08,6.8,2.9,12.5
Afghanistan,Nonalcoholic fatty liver disease including cirrhosis,2010,1.54,0.84,2.57,106.1,58.2,174.0
Afghanistan,Opioid use disorders,2010,1.26,0.82,1.84,171.8,110.8,251.0
Afghanistan,Orofacial clefts,2010,0.37,0.01,2.50,155.4,2.1,1059.5
Afghanistan,Other COVID-19 pandemic-related outcomes,2010,0.00,0.00,0.00,0.0,0.0,0.0
Afghanistan,Other benign and in situ neoplasms,2010,0.00,0.00,0.00,0.1,0.0,0.2
Afghanistan,Other cardiomyopathy,2010,2.44,1.18,5.29,265.9,140.1,491.0
Afghanistan,Other cardiovascular and circulatory diseases,2010,12.21,6.68,19.78,1177.0,681.3,1766.8
Afghanistan,Other chromosomal abnormalities,2010,0.80,0.23,2.35,324.3,90.7,969.1
Afghanistan,Other chronic respiratory diseases,2010,1.72,1.03,2.49,322.2,219.0,483.7
Afghanistan,Other congenital birth defects,2010,7.45,3.31,13.40,3037.2,1221.7,5478.7
Afghanistan,Other digestive diseases,2010,0.89,0.40,1.58,75.1,33.1,131.0
Afghanistan,Other direct maternal disorders,2010,1.83,1.16,2.71,320.5,209.5,461.5
Afghanistan,Other drug use disorders,2010,0.34,0.18,0.82,54.7,30.1,133.4
Afghanistan,"Other endocrine, metabolic, blood, and immune disorders",2010,2.94,1.40,6.05,468.9,220.5,1068.1
Afghanistan,Other exposure to mechanical forces,2010,8.33,4.96,13.22,1368.7,791.6,2137.3
Afghanistan,Other eye cancers,2010,0.01,0.00,0.04,0.9,0.1,3.6
Afghanistan,Other gynecological diseases,2010,0.13,0.04,0.36,16.2,4.9,48.1
Afghanistan,Other hemoglobinopathies and hemolytic anemias,2010,0.51,0.30,0.85,79.0,35.9,133.5
Afghanistan,Other intestinal infectious diseases,2010,0.08,0.06,0.11,22.8,15.7,32.3
Afghanistan,Other leukemia,2010,0.93,0.30,2.69,86.5,26.5,256.5
Afghanistan,Other malignant neoplasms,2010,3.90,2.32,5.98,390.9,218.7,618.9
Afghanistan,Other musculoskeletal disorders,2010,1.08,0.69,1.72,133.2,77.7,219.6
Afghanistan,Other neglected tropical diseases,2010,0.11,0.03,0.15,17.9,3.7,26.6
Afghanistan,Other neonatal disorders,2010,6.44,3.50,10.15,2794.2,1516.1,4404.7
Afghanistan,Other neurological disorders,2010,0.02,0.01,0.06,3.9,2.0,9.6
Afghanistan,Other non-Hodgkin lymphoma,2010,2.94,1.85,4.99,301.0,191.0,512.1
Afghanistan,Other non-rheumatic valve diseases,2010,0.15,0.04,0.37,14.4,4.0,37.3
Afghanistan,Other nutritional deficiencies,2010,0.39,0.26,0.54,62.4,39.5,93.6
Afghanistan,Other pharynx cancer,2010,0.32,0.18,0.59,24.7,13.8,47.8
Afghanistan,Other pneumoconiosis,2010,0.03,0.01,0.08,2.3,0.9,6.0
Afghanistan,Other road injuries,2010,0.01,0.00,0.02,1.0,0.4,2.3
Afghanistan,Other sexually transmitted infections,2010,0.02,0.01,0.08,1.7,0.6,6.1
Afghanistan,Other skin and subcutaneous diseases,2010,0.06,0.03,0.11,11.6,6.1,21.8
Afghanistan,Other transport injuries,2010,1.76,1.37,2.44,264.2,205.1,364.3
Afghanistan,Other unintentional injuries (internal),2010,9.74,6.45,14.75,1973.1,1282.3,3050.5
Afghanistan,Other unspecified infectious diseases,2010,1.28,0.79,2.11,192.3,103.4,351.9
Afghanistan,Other urinary diseases,2010,0.68,0.27,1.63,57.8,26.9,114.2
Afghanistan,Otitis media,2010,0.00,0.00,0.01,0.2,0.0,0.6
Afghanistan,Ovarian cancer,2010,1.23,0.40,2.66,100.0,33.8,222.3
Afghanistan,Pancreatic cancer,2010,2.37,1.45,4.21,177.1,107.3,319.4
Afghanistan,Pancreatitis,2010,1.19,0.62,2.13,82.3,42.1,148.1
Afghanistan,Paralytic ileus and intestinal obstruction,2010,2.32,1.15,5.60,321.0,187.0,582.6
Afghanistan,Paratyphoid fever,2010,0.00,0.00,0.01,1.0,0.4,2.3
Afghanistan,Parkinson's disease,2010,7.23,5.46,9.80,426.1,311.3,571.7
Afghanistan,Pedestrian road injuries,2010,14.65,8.53,21.21,2322.4,1364.8,3293.6
Afghanistan,Peptic ulcer disease,2010,12.71,6.86,21.60,970.2,601.9,1550.0
Afghanistan,Pertussis,2010,10.36,1.04,31.08,4044.4,410.6,12072.4
Afghanistan,Physical violence by firearm,2010,4.75,2.29,7.54,874.5,422.7,1406.7
Afghanistan,Physical violence by other means,2010,8.36,5.71,12.10,1494.1,1015.0,2187.6
Afghanistan,Physical violence by sharp object,2010,1.91,1.15,2.98,343.5,199.2,554.6
Afghanistan,Poisoning by carbon monoxide,2010,2.06,0.70,3.25,345.8,122.7,556.7
Afghanistan,Poisoning by other means,2010,1.61,0.61,2.99,344.2,139.1,614.1
Afghanistan,Police conflict and executions,2010,0.10,0.02,0.17,16.1,3.6,28.2
Afghanistan,Prostate cancer,2010,4.24,2.80,6.18,242.9,163.5,346.8
Afghanistan,Protein-energy malnutrition,2010,3.96,3.02,5.24,1158.0,823.3,1613.8
Afghanistan,Pulmonary Arterial Hypertension,2010,0.70,0.27,1.20,101.6,52.2,153.5
Afghanistan,Pulmonary aspiration and foreign body in airway,2010,1.63,0.93,2.23,450.7,238.4,643.6
Afghanistan,Pyoderma,2010,0.10,0.02,0.24,10.8,3.2,18.8
Afghanistan,Rabies,2010,0.00,0.00,0.01,0.4,0.1,1.1
Afghanistan,Retinoblastoma,2010,0.00,0.00,0.00,0.4,0.1,1.6
Afghanistan,Rheumatic heart disease,2010,5.88,3.25,9.53,668.1,367.6,1007.2
Afghanistan,Rheumatoid arthritis,2010,0.32,0.15,0.54,27.0,12.1,45.4
Afghanistan,Schistosomiasis,2010,0.00,0.00,0.00,0.0,0.0,0.0
Afghanistan,Self-harm by firearm,2010,0.33,0.15,0.69,50.7,22.5,104.4
Afghanistan,Self-harm by other specified means,2010,5.61,4.18,7.70,780.3,575.7,1134.1
Afghanistan,Sickle cell disorders,2010,0.69,0.42,1.18,141.5,88.9,223.8
Afghanistan,Silicosis,2010,0.01,0.00,0.03,0.8,0.2,1.8
Afghanistan,Soft tissue and other extraosseous sarcomas,2010,1.43,0.84,2.11,163.1,97.7,228.2
Afghanistan,Stomach cancer,2010,40.25,21.22,53.04,3165.0,1618.3,4183.0
Afghanistan,Subarachnoid hemorrhage,2010,8.33,3.30,16.02,685.4,301.2,1222.6
Afghanistan,Sudden infant death syndrome,2010,2.68,1.34,4.87,1140.8,571.4,2078.4
Afghanistan,Syphilis,2010,0.65,0.23,1.39,268.2,91.2,568.1
Afghanistan,Testicular cancer,2010,0.04,0.03,0.05,4.7,3.2,7.0
Afghanistan,Tetanus,2010,1.50,0.33,3.28,538.9,106.9,1124.7
Afghanistan,Thalassemias,2010,0.39,0.26,0.57,136.6,91.4,195.8
Afghanistan,Thyroid cancer,2010,0.66,0.33,1.25,54.9,26.6,103.8
Afghanistan,Thyroid diseases,2010,0.14,0.02,0.47,12.6,2.7,41.5
Afghanistan,"Tracheal, bronchus, and lung cancer",2010,9.53,6.03,15.79,725.8,456.8,1187.6
Afghanistan,Typhoid fever,2010,0.65,0.29,1.22,179.9,78.9,350.7
Afghanistan,Ulcerative colitis,2010,0.25,0.11,0.62,20.2,7.6,56.5
Afghanistan,Unintentional firearm injuries,2010,0.67,0.05,2.92,127.8,9.2,551.6
Afghanistan,Upper respiratory infections,2010,0.11,0.00,0.37,9.7,0.2,35.4
Afghanistan,Urinary tract infections and interstitial nephritis,2010,3.69,2.36,7.02,267.3,174.3,458.5
Afghanistan,Urogenital congenital anomalies,2010,0.41,0.15,1.04,173.7,63.4,443.2
Afghanistan,Urolithiasis,2010,0.15,0.03,0.30,12.5,3.0,24.7
Afghanistan,Uterine cancer,2010,1.15,0.62,2.07,90.5,47.5,162.4
Afghanistan,Uterine fibroids,2010,0.03,0.00,0.10,2.5,0.2,7.7
Afghanistan,Varicella and herpes zoster,2010,1.50,1.02,2.04,202.3,138.9,289.8
Afghanistan,Vascular intestinal disorders,2010,0.81,0.45,1.44,57.1,30.2,99.2
Afghanistan,Venomous animal contact,2010,0.50,0.23,0.80,108.9,51.3,178.3
Afghanistan,Visceral leishmaniasis,2010,0.01,0.00,0.10,2.8,0.0,26.3
Afghanistan,Yellow fever,2010,0.00,0.00,0.00,0.0,0.0,0.0
Afghanistan,Zika virus,2010,0.00,0.00,0.00,0.0,0.0,0.0
Bangladesh,Acute glomerulonephritis,2010,0.02,0.01,0.05,21.1,11.5,40.4
Bangladesh,Acute hepatitis A,2010,1.86,1.20,2.76,2039.8,1317.5,3038.6
Bangladesh,Acute hepatitis B,2010,0.85,0.23,1.49,901.6,256.3,1579.0
Bangladesh,Acute hepatitis C,2010,0.23,0.01,0.47,246.9,14.1,505.0
Bangladesh,Acute hepatitis E,2010,0.10,0.04,0.24,102.7,39.4,243.4
Bangladesh,Acute lymphoid leukemia,2010,0.92,0.65,1.28,1320.8,936.0,1836.4
Bangladesh,Acute myeloid leukemia,2010,0.95,0.64,1.36,1080.9,719.8,1534.8
Bangladesh,Adverse effects of medical treatment,2010,4.21,3.27,6.92,3735.6,2906.1,6105.6
Bangladesh,African trypanosomiasis,2010,0.00,0.00,0.00,0.0,0.0,0.0
Bangladesh,Alcohol use disorders,2010,0.02,0.01,0.03,19.1,14.4,26.9
Bangladesh,Alcoholic cardiomyopathy,2010,0.14,0.02,0.35,126.4,20.2,314.6
Bangladesh,Alzheimer's disease and other dementias,2010,17.63,4.18,50.38,8103.6,1946.7,22600.9
Bangladesh,Amphetamine use disorders,2010,0.01,0.00,0.01,7.4,4.3,13.7
Bangladesh,Anorexia nervosa,2010,0.00,0.00,0.00,0.1,0.0,0.9
Bangladesh,Aortic aneurysm,2010,1.12,0.73,1.89,754.3,493.2,1291.1
Bangladesh,Appendicitis,2010,1.26,0.94,2.09,1290.5,941.1,2246.9
Bangladesh,Asbestosis,2010,0.02,0.01,0.04,13.4,5.0,28.9
Bangladesh,Ascariasis,2010,0.05,0.01,0.07,89.0,18.0,112.5
Bangladesh,Asthma,2010,15.67,10.79,23.51,12337.6,8607.1,18389.9
Bangladesh,Atrial fibrillation and flutter,2010,5.24,3.44,7.36,2215.3,1443.5,3110.7
Bangladesh,Bladder cancer,2010,1.34,0.92,2.38,912.6,619.5,1608.6
Bangladesh,Brain and central nervous system cancer,2010,1.62,1.10,2.24,1911.9,1301.5,2618.6
Bangladesh,Breast cancer,2010,3.13,2.64,3.62,3371.1,2828.4,3914.7
Bangladesh,Burkitt lymphoma,2010,0.02,0.01,0.04,31.3,14.0,60.1
Bangladesh,COVID-19,2010,0.00,0.00,0.00,0.0,0.0,0.0
Bangladesh,Cellulitis,2010,0.47,0.16,0.99,162.0,66.0,307.2
Bangladesh,Cervical cancer,2010,4.56,3.55,5.83,4483.0,3486.4,5850.4
Bangladesh,Chagas disease,2010,0.00,0.00,0.00,0.0,0.0,0.0
Bangladesh,Chlamydial infection,2010,0.03,0.01,0.04,14.0,9.4,21.3
Bangladesh,Chronic hepatitis B including cirrhosis,2010,12.49,9.64,15.58,10842.5,8308.0,13579.7
Bangladesh,Chronic hepatitis C including cirrhosis,2010,7.86,5.84,10.68,6698.6,4857.7,9121.0
Bangladesh,Chronic kidney disease due to diabetes mellitus type 1,2010,0.92,0.63,1.31,961.0,671.4,1361.7
Bangladesh,Chronic kidney disease due to diabetes mellitus type 2,2010,4.41,3.46,6.04,3062.9,2380.1,4203.2
Bangladesh,Chronic kidney disease due to glomerulonephritis,2010,2.06,1.61,2.71,1874.9,1490.0,2379.3
Bangladesh,Chronic kidney disease due to hypertension,2010,3.14,2.41,4.32,2015.2,1564.1,2836.1
Bangladesh,Chronic kidney disease due to other and unspecified causes,2010,4.42,3.58,5.54,4038.7,3243.8,4828.7
Bangladesh,Chronic lymphoid leukemia,2010,0.07,0.03,0.12,50.2,17.9,88.5
Bangladesh,Chronic myeloid leukemia,2010,0.46,0.23,0.76,402.0,193.2,703.6
Bangladesh,Chronic obstructive pulmonary disease,2010,84.10,68.75,103.34,55400.6,45251.7,66517.0
Bangladesh,Cirrhosis due to alcohol,2010,7.01,4.85,9.56,5962.2,4099.9,8138.1
Bangladesh,Cirrhosis due to other causes,2010,4.51,3.45,5.73,5021.7,3999.6,6115.5
Bangladesh,Coal workers pneumoconiosis,2010,0.01,0.00,0.03,7.4,2.3,19.7
Bangladesh,Cocaine use disorders,2010,0.03,0.01,0.06,35.1,12.8,68.8
Bangladesh,Colon and rectum cancer,2010,3.99,3.19,4.97,3226.2,2573.0,4048.4
Bangladesh,Conflict and terrorism,2010,0.08,0.07,0.09,126.1,114.2,139.1
Bangladesh,Congenital heart anomalies,2010,5.74,2.97,8.14,10173.7,5259.5,14443.0
Bangladesh,Congenital musculoskeletal and limb anomalies,2010,0.35,0.18,0.62,608.0,304.0,1086.5
Bangladesh,Crohn's disease,2010,0.06,0.02,0.11,59.1,18.7,96.7
Bangladesh,Cyclist road injuries,2010,0.63,0.40,0.85,797.9,509.4,1076.4
Bangladesh,Cystic echinococcosis,2010,0.06,0.04,0.07,64.2,50.8,77.4
Bangladesh,Cysticercosis,2010,0.00,0.00,0.01,4.3,2.5,6.8
Bangladesh,Decubitus ulcer,2010,0.79,0.35,1.36,257.8,129.7,407.0
Bangladesh,Dengue,2010,0.09,0.05,0.14,26.7,15.5,41.7
Bangladesh,Diabetes mellitus type 1,2010,1.22,0.79,1.57,1364.0,898.3,1717.5
Bangladesh,Diabetes mellitus type 2,2010,41.26,35.70,47.09,24166.5,21130.8,27509.3
Bangladesh,Diarrheal diseases,2010,43.07,23.59,82.78,31182.3,18930.5,56794.4
Bangladesh,Digestive congenital anomalies,2010,0.76,0.29,1.32,1350.3,519.3,2368.7
Bangladesh,Diphtheria,2010,0.02,0.01,0.02,26.0,15.0,41.8
Bangladesh,Down syndrome,2010,0.26,0.16,0.45,416.4,250.2,706.9
Bangladesh,Drowning,2010,14.80,12.69,17.19,24627.1,20862.4,28721.2
Bangladesh,Drug-susceptible tuberculosis,2010,42.05,35.28,49.03,37592.6,32052.5,43422.9
Bangladesh,Ebola,2010,0.00,0.00,0.00,0.0,0.0,0.0
Bangladesh,Ectopic pregnancy,2010,0.05,0.04,0.06,83.6,65.5,106.7
Bangladesh,Electrocution,2010,0.43,0.14,0.78,655.9,219.8,1176.3
Bangladesh,Encephalitis,2010,0.26,0.20,0.32,183.6,143.2,239.1
Bangladesh,Endocarditis,2010,1.29,0.95,1.66,1072.0,804.0,1365.2
Bangladesh,Endometriosis,2010,0.00,0.00,0.00,0.2,0.0,1.2
Bangladesh,Environmental heat and cold exposure,2010,0.07,0.06,0.08,72.6,64.2,81.1
Bangladesh,Esophageal cancer,2010,4.14,3.04,5.53,3418.5,2499.1,4612.8
Bangladesh,Exposure to forces of nature,2010,0.09,0.08,0.10,107.0,97.2,117.7
